,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A4_Expected_Annual_Damage,A4_Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,9,0,0,5,0,0,0.0,0.0,187355397.59724703,4997091.587383808,0.000485515935296
11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,5066950.854857663,0.0002251474721315,86569096.8751206,434634017.6345978,0.0374915255218652
12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,166072061.33922732,0.0071255510940717,96455005.52714264,275965021.6465161,0.019268561255807
13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,5,0,0,1,0,0,54579836.68122608,0.0024674112760902,121203888.57263038,190796005.77692565,0.0165249265838382
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,4,0,0,0,0,0,94663994.40813129,0.004198659112354,94793098.16236724,256721834.1032011,0.0204941605687765
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,0,0,0,0,45653650.12660644,0.002033571941596,91142390.59485434,338427599.4284551,0.0282712265471034
16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,94663994.40813129,0.004198659112354,99829400.57964145,233734733.23869056,0.0188716776967362
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,6,0,0,1,0,0,4386035.663148379,0.0002137202995981,122721574.88515402,180841601.34067345,0.0178113452066395
18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0.0,0.0,92660076.907378,292773949.3018487,0.0262376546055074
19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,53360277.34063076,781958293.704123,0.0668424672436156
20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,5,0,0,0,0,0,5066950.854857663,0.0002251474721315,91605399.2923948,411646916.77008736,0.0358690426498249
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,91118645.511574,0.0040026061784516,89768814.27076493,318299825.99973524,0.0245756595429079
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,6,0,0,4,0,0,17380441.424993202,0.0009077442830149,171863215.59245217,37297227.016785,0.002817533102809
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,6,0,0,2,0,0,4386035.663148379,0.0002137202995981,125262590.76663554,137266096.83494765,0.0139792133333736
24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0.0,0.0,88086783.18764424,429567066.77974015,0.0372663780497337
25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,2,0,0,4386035.663148379,0.0002137202995981,130298893.18390974,114278995.97043714,0.0123567304613334
26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,38749785.99262911,0.0016796881887751,85195520.55103119,468316852.77236927,0.0389460662385088
27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,7,0,0,4,0,0,8885786.226336228,0.0004818247578773,173538409.3751733,28802571.818128027,0.0023916135776715
28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,0,0,6,0,0,3,0,0,14628058.715644948,0.0007429299026106,160755881.49454904,54292099.88496827,0.0044878883302553
29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0.0,0.0,97696379.3246522,269786848.43733823,0.0246151717334672
30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,6,0,0,1,0,0,0.0,0.0,117697290.99355172,211677065.91953248,0.0192331647388504
31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,7,0,0,3,0,0,2053413.8079267384,0.0001109148896159,152949786.9183604,83098449.9859809,0.0141326383339955
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,7,0,0,2,0,0,0.0,0.0,149105602.74816042,109130801.10081056,0.0095814570800765
33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,166072061.33922732,0.0071255510940717,91418703.10986844,298952122.5110266,0.0208910441278473
34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,7,0,0,2,0,0,0.0,0.0,126937784.54935668,132880061.17179929,0.0137654930337755
35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,7,0,0,1,0,0,0.0,0.0,124396768.66787516,176455565.6775251,0.0175976249070414
36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,118071098.32357945,0.0046665703143502,43576003.54676832,923016492.892213,0.073131520430006
37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,192184339.4711683,0.0078779923026883,85097902.80020219,325064400.6429676,0.0216434853364638
38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,1,0,0,0,83510889.59643754,0.0036215765002661,107059449.7094466,252080152.43184435,0.0213587855819301
39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,163837335.08627117,0.0069827805419883,86394419.21826613,375514401.0058037,0.0262159452808387
40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,8,0,0,4,0,0,1283404.6621679482,7.213546157920743e-05,175385674.33583495,21200190.253959745,0.0019819242813733
41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,9,0,0,4,0,0,0.0,0.0,177420837.80478406,19916785.5917918,0.0019097888197941
42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,0,1,0,0,45653650.12660644,0.002033571941596,116179604.68102808,257330716.0461389,0.0212667366804464
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,4,0,0,0,0,0,96568501.38101932,0.0043615962253691,118031804.45664622,206791316.082344,0.0209133280923958
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,4,0,0,0,0,0,97790289.33566263,0.0044669759033172,142229836.90800762,131965159.446317,0.0074825002612602
